0.0 1.0 -4.0
0.03400680136027205 0.863011722329 -4.06750324028
0.0680136027205441 0.722638003122 -4.19829388104
0.10202040408081617 0.576798043857 -4.38843970822
0.1360272054410882 0.42352759096 -4.6347256478
0.17003400680136027 0.260986802394 -4.93268005867
0.20404080816163234 0.0875431335009 -5.27412188697
0.23804760952190437 -0.0980522853955 -5.64409413869
0.2720544108821764 -0.296374210448 -6.01734153968
0.3060612122424485 -0.506918982291 -6.35532109863
0.34006801360272054 -0.727634140269 -6.60579626715
0.3740748149629926 -0.954521244319 -6.70803054551
0.4080816163232647 -1.18154560982 -6.60586487758
0.4420884176835367 -1.40111107513 -6.26701822386
0.47609521904380875 -1.60518792487 -5.70037190464
0.5101020204040808 -1.78683138899 -4.95993227819
0.5441088217643528 -1.94151596216 -4.13011295792
0.5781156231246249 -2.06773467286 -3.2995399638
0.612122424484897 -2.16672199166 -2.53782705623
0.6461292258451691 -2.2415868562 -1.88503502544
0.6801360272054411 -2.29631463119 -1.3537586498
0.7141428285657131 -2.33497052592 -0.937710987862
0.7481496299259852 -2.36121745067 -0.620892644201
0.7821564312862572 -2.37810921881 -0.384363041032
0.8161632326465293 -2.38806451563 -0.210141308737
0.8501700340068014 -2.39293336105 -0.0829277072183
0.8841768353670734 -2.39409804999 0.00949240813687
0.9181836367273455 -2.39257506686 0.076487050369
0.9521904380876175 -2.3891040455 0.125057053825
0.9861972394478896 -2.38421951006 0.160346044902
1.0202040408081616 -2.37830613478 0.186091734511
1.0542108421684337 -2.37164008214 0.204991099891
1.0882176435287056 -2.36441940212 0.21898197379
1.1222244448889778 -2.35678608477 0.229453595191
1.1562312462492499 -2.34884194955 0.237400988501
1.190238047609522 -2.34066004812 0.243536920532
1.224244848969794 -2.33229281525 0.248372352674
1.258251650330066 -2.32377789648 0.252274061093
1.2922584516903382 -2.31514231515 0.255505802718
1.32626525305061 -2.30640544734 0.258257635667
1.3602720544108822 -2.29758115339 0.26066684819
1.3942788557711543 -2.28867930102 0.262832841127
1.4282856571314262 -2.2797068718 0.264827887145
1.4622924584916983 -2.27066873645 0.266704627944
1.4962992598519704 -2.26156822889 0.268501585096
1.5303060612122426 -2.25240755247 0.270247040561
1.5643128625725145 -2.24318809274 0.271962011076
1.5983196639327866 -2.23391060651 0.273662033024
