0.0 -2.0 0.0 1.0 0.0 0.0 0.0
0.020016012810248198 -1.99519425053 0.479999561317 0.997597125266 -0.239999780658 6.97233948088e-09 6.97233948088e-09
0.040032025620496396 -1.98080009535 0.957692296542 0.990400047673 -0.478846148271 2.70083229822e-08 2.70083229822e-08
0.0600480384307446 -1.95688684186 1.43078271704 0.978443420931 -0.715391358521 1.28309317404e-07 1.28309317404e-07
0.08006405124099279 -1.92356922122 1.89699721914 0.96178461061 -0.948498609569 2.15969574628e-07 2.15969574628e-07
0.100080064051241 -1.88100710337 2.35409514512 0.940503551684 -1.17704757256 1.59004325745e-07 1.59004325745e-07
0.1200960768614892 -1.82940527697 2.79987979294 0.914702638484 -1.39993989647 8.07980349041e-08 8.07980349041e-08
0.14011208967173738 -1.7690118741 3.23220895702 0.88450593705 -1.61610447851 6.11865727737e-08 6.11865727737e-08
0.16012810248198558 -1.70011701638 3.64900487388 0.850058508192 -1.82450243694 3.86919147727e-08 3.86919147727e-08
0.1801441152922338 -1.6230516673 4.04826524085 0.811525833648 -2.02413262043 6.67080414673e-08 6.67080414673e-08
0.200160128102482 -1.53818630214 4.42807044275 0.76909315107 -2.21403522138 1.92177868635e-07 1.92177868635e-07
0.2201761409127302 -1.44592869975 4.78659553146 0.722964349874 -2.39329776573 3.86849212994e-07 3.86849212994e-07
0.2401921537229784 -1.34672223111 5.12211740684 0.673361115556 -2.56105870342 6.64927004399e-07 6.64927004399e-07
0.2602081665332266 -1.24104378185 5.43302317877 0.620521890925 -2.71651158939 9.50433043515e-07 9.50433043515e-07
0.28022417934347477 -1.12940115365 5.71781902263 0.564700576826 -2.85890951132 1.30520250979e-06 1.30520250979e-06
0.300240192153723 -1.01233075346 5.97513657198 0.506165376732 -2.98756828599 1.87573503515e-06 1.87573503515e-06
0.32025620496397117 -0.890395300518 6.20373867583 0.445197650259 -3.10186933791 2.63389119087e-06 2.63389119087e-06
0.3402722177742194 -0.764180787213 6.40252686664 0.382090393606 -3.20126343332 3.6791062371e-06 3.6791062371e-06
0.3602882305844676 -0.634294466275 6.57054411243 0.317147233138 -3.28527205622 4.09885970608e-06 4.09885970608e-06
0.38030424339471575 -0.501359962397 6.70698468331 0.250679981198 -3.35349234166 4.56676986941e-06 4.56676986941e-06
0.400320256204964 -0.36601572829 6.81119435379 0.183007864145 -3.40559717689 6.23246895376e-06 6.23246895376e-06
0.42033626901521215 -0.228912533194 6.88267094899 0.114456266597 -3.4413354745 9.775820018e-06 9.775820018e-06
0.4403522818254604 -0.0907092164682 6.92107106447 0.0453546082341 -3.46053553223 2.43174375326e-05 2.43174375326e-05
0.46036829463570855 0.0479300287084 6.92621029928 -0.0239650143542 -3.46310514964 4.51663888685e-05 4.51663888685e-05
0.4803843074459568 0.186338912608 6.89806428164 -0.0931694563039 -3.44903214082 1.12285059228e-05 1.12285059228e-05
0.500400320256205 0.323852296917 6.83676776117 -0.161926148459 -3.41838388058 6.20940251516e-06 6.20940251516e-06
0.5204163330664532 0.459809324353 6.74261534898 -0.229904662177 -3.37130767449 4.17679291482e-06 4.17679291482e-06
0.5404323458767014 0.593556618326 6.61605951987 -0.296778309163 -3.30802975993 3.07005093331e-06 3.07005093331e-06
0.5604483586869495 0.724451452513 6.45770841712 -0.362225726257 -3.22885420856 2.41298003594e-06 2.41298003594e-06
0.5804643714971978 0.851864823262 6.26832298866 -0.425932411631 -3.13416149433 2.04767937579e-06 2.04767937579e-06
0.600480384307446 0.975184336357 6.04881341414 -0.487592168178 -3.02440670707 1.77949825825e-06 1.77949825825e-06
0.6204963971176941 1.09381733109 5.80023462694 -0.546908665543 -2.90011731347 1.55857691391e-06 1.55857691391e-06
0.6405124099279423 1.20719368555 5.52378124087 -0.603596842775 -2.76189062044 1.36934990401e-06 1.36934990401e-06
0.6605284227381906 1.31476865755 5.22078146582 -0.657384328773 -2.61039073291 1.2915851218e-06 1.2915851218e-06
