0.0 -0.5 0.5 3.001 5.9
0.08892841262783459 -0.409431720989 1.57042434155 3.48040130713 4.84751498369
0.17785682525566918 -0.21606677678 2.79512720095 3.85836399815 3.63479875523
0.2667852378835038 0.0887373237851 4.05430328484 4.12556110692 2.37824941633
0.35571365051133835 0.502041827649 5.21388379768 4.28393763113 1.20793393685
0.444642063139173 1.00975709342 6.16220629005 4.3460419323 0.226029730288
0.5335704757670076 1.58960277088 6.8272212202 4.33121947804 -0.518828850037
0.6224988883948421 2.2143734165 7.16681302951 4.26071402588 -1.03031508859
0.7114273010226767 2.8535681016 7.1449192854 4.15385136659 -1.34360522236
0.8003557136505114 3.47303369263 6.7140770056 4.02636967105 -1.50047764655
0.889284126278346 4.0339648614 5.82021263336 3.8906617252 -1.53270151726
0.9782125389061805 4.49353161573 4.4339971815 3.75690218903 -1.4590559356
1.0671409515340151 4.80911257148 2.59705553814 3.63386600953 -1.29441910339
1.1560693641618498 4.94626941388 0.454103719668 3.52868315769 -1.0627923602
1.2449977767896843 4.88771450345 -1.7609847229 3.44568602871 -0.802935288733
1.333926189417519 4.63861267796 -3.79108799277 3.38534135942 -0.560841140286
1.4228546020453534 4.22491383881 -5.43807239124 3.3442361378 -0.375550394319
1.511783014673188 3.68556637869 -6.61115810183 3.31614441185 -0.270890885294
1.6007114273010228 3.06288198006 -7.32038026952 3.29331071864 -0.2587966566
1.6896398399288572 2.3953293644 -7.63376730211 3.26708628454 -0.349117726782
1.778568252556692 1.71452208387 -7.63078518305 3.22773005894 -0.557333875571
1.8674966651845264 1.04566458922 -7.37313414357 3.16382384296 -0.905094584239
1.956425077812361 0.409602574227 -6.89760940541 3.06198989215 -1.41309282893
2.0453534904401955 -0.175306642462 -6.22601429646 2.90749674104 -2.08884378126
2.1342819030680302 -0.692642177453 -5.3832533842 2.68600563663 -2.91424613793
2.223210315695865 -1.12895682516 -4.41321449773 2.38619053222 -3.83951832037
2.3121387283236996 -1.47576883121 -3.38313577174 2.00239226416 -4.78909507884
2.401067140951534 -1.73127126728 -2.3730727038 1.53618680381 -5.67949221943
2.4899955535793685 -1.90062571076 -1.45625671245 0.996092612797 -6.44151967682
2.578923966207203 -1.99453152791 -0.681935457603 0.395523378676 -7.03583367373
2.667852378835038 -2.02674090263 -0.0697042478787 -0.250066598885 -7.45508414613
2.7567807914628726 -2.01164487672 0.383741744582 -0.925653848888 -7.71395570178
2.845709204090707 -1.96281934889 0.690959333782 -1.61792971195 -7.8336711118
2.9346376167185415 -1.89283636154 0.859929126528 -2.31521450897 -7.82758585467
3.023566029346376 -1.81413410588 0.884628732411 -3.00629790438 -7.69190168295
3.112494441974211 -1.74043313574 0.742478529941 -3.67875823171 -7.40347266527
3.2014228546020456 -1.68801190144 0.400308845911 -4.31745308971 -6.92606787739
3.29035126722988 -1.67603383485 -0.170298245815 -4.90397554492 -6.22577686954
3.3792796798577145 -1.72515725855 -0.970536737156 -5.41781569807 -5.2931080744
3.468208092485549 -1.85410942285 -1.95296027753 -5.83949335321 -4.1632546814
3.557136505113384 -2.07487479862 -3.01388391864 -6.15492410303 -2.92135628386
3.646064917741218 -2.3881843877 -4.00820730143 -6.35921682028 -1.68403401446
3.734993330369053 -2.78118077728 -4.78132606111 -6.45794234986 -0.563477257755
3.8239217429968875 -3.22805855032 -5.20105049235 -6.46515173995 0.366020107973
3.912850155624722 -3.69299029769 -5.17592817163 -6.39924179546 1.08108329126
